 ,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
1141,4.754167,-0.038285,0.031633,0.011167,0.998704,1.300939,0.130436,0.040196,0.029121,-0.068885,-0.035794,0.996557,1.73458,-0.076492,0.048381,0.010919,0.004373,-0.044452,-0.998942,1.445876,0.057696,0.944107,walk
1142,4.758333,-0.038628,0.033905,0.01282,0.998596,1.301106,0.130229,0.040553,0.028852,-0.062436,-0.037257,0.996936,1.734805,-0.076696,0.047173,0.011217,0.004479,-0.045565,-0.998888,1.448775,0.056888,0.944114,walk
1143,4.7625,-0.039286,0.036473,0.014565,0.998456,1.301265,0.13002,0.040965,0.031281,-0.056408,-0.038334,0.997181,1.734907,-0.07684,0.045861,0.011294,0.004959,-0.046777,-0.998829,1.451534,0.056136,0.944137,walk
1144,4.766667,-0.039754,0.038811,0.016326,0.998322,1.301425,0.129818,0.041371,0.034351,-0.052214,-0.039547,0.997261,1.734974,-0.077131,0.044745,0.011598,0.005279,-0.047919,-0.99877,1.454329,0.055469,0.944095,walk
1145,4.770833,-0.040605,0.041306,0.01798,0.998159,1.301569,0.129603,0.041856,0.037075,-0.046985,-0.040948,0.997367,1.735191,-0.077524,0.043567,0.011951,0.005414,-0.049031,-0.998711,1.457249,0.054617,0.944134,walk
1146,4.775,-0.042314,0.043517,0.019724,0.997961,1.301755,0.129345,0.042394,0.039386,-0.043228,-0.041865,0.99741,1.735521,-0.077877,0.042774,0.012015,0.005713,-0.049907,-0.998665,1.46001,0.053866,0.944286,walk
1147,4.779167,-0.042129,0.046466,0.021329,0.997803,1.301864,0.12918,0.042784,0.039739,-0.040058,-0.042835,0.997488,1.735932,-0.078219,0.042174,0.012795,0.005918,-0.051132,-0.998592,1.462843,0.053111,0.944319,walk
1148,4.783333,-0.043548,0.049035,0.023372,0.997573,1.302104,0.128988,0.043341,0.039964,-0.037657,-0.04338,0.997549,1.736421,-0.078433,0.041776,0.012984,0.006336,-0.052133,-0.998536,1.465668,0.052288,0.944547,walk
1149,4.7875,-0.044954,0.052323,0.025101,0.997302,1.302289,0.128783,0.043928,0.038208,-0.036779,-0.04415,0.997616,1.736778,-0.078626,0.041545,0.012898,0.006497,-0.052934,-0.998494,1.46847,0.051461,0.94475,walk
1150,4.791667,-0.046377,0.055618,0.026801,0.997014,1.30251,0.128597,0.044577,0.036194,-0.034827,-0.044829,0.997731,1.737063,-0.07874,0.041214,0.013593,0.006427,-0.053827,-0.998437,1.471203,0.050584,0.944967,walk
1151,4.795833,-0.048162,0.058732,0.028178,0.996713,1.30268,0.128393,0.04525,0.033827,-0.03204,-0.045381,0.997883,1.737272,-0.078799,0.040695,0.013968,0.00715,-0.054549,-0.998388,1.473897,0.049797,0.945281,walk
1152,4.8,-0.049225,0.062542,0.029543,0.99639,1.302894,0.128266,0.045904,0.033148,-0.028656,-0.045117,0.99802,1.73741,-0.078669,0.040078,0.014013,0.007253,-0.055167,-0.998353,1.476679,0.048939,0.945626,walk
1153,4.804167,-0.049395,0.066905,0.031222,0.996047,1.30317,0.128194,0.046448,0.032829,-0.025919,-0.044137,0.998149,1.737554,-0.078432,0.039638,0.014797,0.007537,-0.055495,-0.998321,1.479386,0.048222,0.946038,walk
1154,4.808333,-0.05054,0.071462,0.032808,0.995622,1.303419,0.128097,0.047131,0.03159,-0.023663,-0.042807,0.998304,1.737685,-0.078138,0.039346,0.014946,0.007717,-0.056504,-0.998261,1.482198,0.047149,0.946388,walk
1155,4.8125,-0.053677,0.075552,0.034027,0.995115,1.30367,0.127963,0.047971,0.030494,-0.022192,-0.041351,0.998433,1.737855,-0.077809,0.039221,0.015692,0.007809,-0.056442,-0.998252,1.484844,0.046405,0.946751,walk
1156,4.816667,-0.054885,0.080957,0.03574,0.994563,1.303976,0.127871,0.0487,0.029116,-0.021027,-0.040059,0.998552,1.737995,-0.077546,0.039155,0.015834,0.007992,-0.057061,-0.998213,1.487486,0.04553,0.947255,walk
1157,4.820833,-0.056596,0.086245,0.037141,0.993971,1.304214,0.127835,0.049431,0.027477,-0.020174,-0.039199,0.99865,1.738113,-0.077332,0.039087,0.016129,0.008243,-0.057525,-0.99818,1.490102,0.044683,0.947786,walk
1158,4.825,-0.059497,0.091708,0.038601,0.993257,1.304544,0.127758,0.050314,0.025581,-0.019385,-0.03883,0.99873,1.738186,-0.077234,0.038976,0.016381,0.008416,-0.057944,-0.99815,1.492766,0.043815,0.94825,walk
1159,4.829167,-0.061684,0.0978,0.040029,0.992486,1.30485,0.127698,0.051153,0.022642,-0.016956,-0.038698,0.998851,1.738312,-0.077182,0.038622,0.016627,0.008309,-0.058184,-0.998133,1.495376,0.042854,0.948752,walk
1160,4.833333,-0.064252,0.104045,0.041164,0.991641,1.305151,0.127671,0.052056,0.021238,-0.015173,-0.038422,0.998921,1.738424,-0.07712,0.038363,0.016672,0.008247,-0.058492,-0.998115,1.498021,0.041935,0.949235,walk
1161,4.8375,-0.067623,0.110174,0.042417,0.990702,1.305525,0.127633,0.053014,0.020793,-0.013684,-0.037878,0.998972,1.738533,-0.077023,0.038144,0.016933,0.00877,-0.058562,-0.998102,1.500638,0.041042,0.949776,walk
1162,4.841667,-0.070247,0.117092,0.043622,0.989673,1.305948,0.127588,0.053967,0.021014,-0.012742,-0.03749,0.998995,1.738608,-0.076972,0.038041,0.016969,0.008433,-0.058685,-0.998097,1.503208,0.040115,0.950241,walk
1163,4.845833,-0.073377,0.123938,0.045025,0.988548,1.306436,0.127552,0.054943,0.021121,-0.01225,-0.037267,0.999007,1.738656,-0.07695,0.037999,0.01735,0.00857,-0.058537,-0.998098,1.50571,0.039197,0.950795,walk
1164,4.85,-0.076818,0.130743,0.046227,0.987354,1.306958,0.127534,0.055952,0.020817,-0.012106,-0.037126,0.99902,1.738675,-0.07696,0.037992,0.017303,0.008565,-0.058608,-0.998094,1.50824,0.038295,0.951302,walk
1165,4.854167,-0.079451,0.138044,0.047488,0.986092,1.307548,0.127482,0.056995,0.018978,-0.01097,-0.037025,0.999074,1.738745,-0.076957,0.037791,0.017362,0.008493,-0.058725,-0.998087,1.510814,0.037331,0.951763,walk
1166,4.858333,-0.082233,0.145272,0.048495,0.984775,1.308166,0.12747,0.058038,0.018563,-0.010736,-0.036989,0.999086,1.738779,-0.076976,0.03771,0.017144,0.008293,-0.058752,-0.998091,1.513304,0.036427,0.952228,walk
1167,4.8625,-0.085997,0.152372,0.049544,0.983327,1.308873,0.127402,0.059209,0.018555,-0.010487,-0.036914,0.999091,1.738853,-0.076963,0.037619,0.017194,0.008511,-0.059007,-0.998073,1.515884,0.035536,0.952693,walk
1168,4.866667,-0.087835,0.16032,0.050598,0.981847,1.309532,0.127342,0.060388,0.018515,-0.009952,-0.03662,0.999108,1.738931,-0.076915,0.037525,0.016902,0.008416,-0.059096,-0.998074,1.518322,0.03462,0.953154,walk
1169,4.870833,-0.090873,0.167969,0.05134,0.980251,1.310315,0.127309,0.061598,0.019301,-0.0098,-0.036475,0.9991,1.738931,-0.076911,0.037547,0.016701,0.008197,-0.05927,-0.998069,1.52079,0.033678,0.953594,walk
1170,4.875,-0.092418,0.175776,0.052428,0.978679,1.311105,0.127306,0.062792,0.018212,-0.009157,-0.036639,0.999121,1.738985,-0.076926,0.037452,0.01645,0.00831,-0.059365,-0.998066,1.523301,0.032756,0.954,walk
1171,4.879167,-0.094508,0.183748,0.053157,0.976975,1.311888,0.12739,0.063881,0.018072,-0.009223,-0.036755,0.999118,1.738987,-0.076952,0.037434,0.016364,0.008034,-0.05938,-0.998069,1.525677,0.03176,0.954407,walk
1172,4.883333,-0.096985,0.192583,0.054348,0.974963,1.312824,0.127364,0.065069,0.018144,-0.00925,-0.036791,0.999116,1.73901,-0.076958,0.037398,0.015753,0.008314,-0.059653,-0.99806,1.528118,0.030822,0.954826,walk
1173,4.8875,-0.099627,0.201063,0.055325,0.972927,1.313799,0.127388,0.06624,0.017946,-0.009027,-0.03665,0.999126,1.739074,-0.076925,0.037325,0.015364,0.008228,-0.060013,-0.998045,1.530584,0.029918,0.955206,walk
1174,4.891667,-0.102412,0.209631,0.056494,0.97076,1.31485,0.127427,0.067517,0.017658,-0.008679,-0.03656,0.999138,1.739151,-0.07688,0.037251,0.015705,0.008204,-0.059958,-0.998044,1.53307,0.028977,0.955382,walk
1175,4.895833,-0.103752,0.218637,0.057055,0.968596,1.315956,0.127503,0.068783,0.017095,-0.008504,-0.036574,0.999148,1.739213,-0.076862,0.037227,0.015212,0.008357,-0.060248,-0.998033,1.535625,0.02796,0.955709,walk
1176,4.9,-0.105497,0.227642,0.058078,0.96627,1.317172,0.127552,0.069997,0.016216,-0.008053,-0.036598,0.999166,1.73925,-0.076842,0.037165,0.014997,0.008065,-0.060478,-0.998024,1.537808,0.027074,0.956051,walk
1177,4.904167,-0.107246,0.236507,0.05912,0.963882,1.318403,0.127665,0.07124,0.016131,-0.007762,-0.036558,0.999171,1.739269,-0.076812,0.037151,0.013695,0.007959,-0.060714,-0.99803,1.540037,0.02623,0.956361,walk
1178,4.908333,-0.108449,0.245416,0.059777,0.961476,1.319745,0.127843,0.072565,0.01648,-0.007785,-0.03652,0.999167,1.739271,-0.076782,0.037131,0.013355,0.007976,-0.061257,-0.998001,1.542395,0.025361,0.956673,walk
1179,4.9125,-0.110038,0.253843,0.060261,0.959074,1.321122,0.128089,0.073922,0.016151,-0.007794,-0.036345,0.999178,1.739302,-0.076788,0.037164,0.01354,0.008102,-0.061287,-0.997995,1.544808,0.02442,0.956803,walk
1180,4.916667,-0.111282,0.262643,0.060443,0.956547,1.32254,0.128336,0.075205,0.016399,-0.007954,-0.036249,0.999177,1.739351,-0.076765,0.037161,0.012886,0.008225,-0.061719,-0.997977,1.547197,0.023443,0.95703,walk
1181,4.920833,-0.112559,0.270719,0.060925,0.954112,1.324014,0.128608,0.076594,0.016029,-0.007775,-0.036236,0.999184,1.739402,-0.076741,0.037132,0.01256,0.007882,-0.061975,-0.997968,1.549241,0.022691,0.957244,walk
1182,4.925,-0.11491,0.280065,0.06005,0.951185,1.325352,0.128655,0.077905,0.016136,-0.007878,-0.036291,0.99918,1.739408,-0.076733,0.03714,0.012559,0.00818,-0.062128,-0.997956,1.551475,0.021807,0.95738,walk
1183,4.929167,-0.116462,0.288512,0.060201,0.948459,1.327069,0.128861,0.079068,0.01603,-0.007808,-0.036341,0.99918,1.739413,-0.076711,0.037136,0.011935,0.008175,-0.062542,-0.997938,1.553692,0.020973,0.957604,walk
1184,4.933333,-0.117938,0.296327,0.060554,0.94584,1.328775,0.129089,0.080283,0.016068,-0.007807,-0.036371,0.999179,1.73944,-0.076692,0.037132,0.012122,0.008146,-0.062806,-0.997919,1.555871,0.020189,0.957726,walk
1185,4.9375,-0.118518,0.304698,0.059936,0.943144,1.330495,0.129452,0.08167,0.015853,-0.007784,-0.036299,0.999185,1.739482,-0.076678,0.03711,0.011753,0.00809,-0.063076,-0.997907,1.558053,0.019356,0.957848,walk
1186,4.941667,-0.118315,0.31239,0.060172,0.940635,1.33228,0.129992,0.083006,0.015506,-0.007694,-0.03629,0.999191,1.739526,-0.076658,0.037081,0.010851,0.00804,-0.063205,-0.997909,1.560231,0.01858,0.958066,walk
1187,4.945833,-0.119357,0.318927,0.061201,0.93824,1.334333,0.130717,0.084368,0.01535,-0.0077,-0.036354,0.999191,1.739551,-0.076656,0.037076,0.010135,0.008009,-0.063666,-0.997888,1.562418,0.017847,0.958284,walk
1188,4.95,-0.120481,0.326616,0.060733,0.935477,1.336238,0.131143,0.085521,0.015372,-0.00762,-0.036425,0.999189,1.739565,-0.076658,0.037047,0.010575,0.008023,-0.063603,-0.997887,1.564468,0.017091,0.958299,walk
1189,4.954167,-0.121819,0.332638,0.062207,0.933082,1.338435,0.131895,0.086795,0.015248,-0.007501,-0.036488,0.99919,1.739583,-0.076646,0.037012,0.010796,0.00814,-0.063944,-0.997862,1.56656,0.016407,0.958323,walk
1190,4.958333,-0.122343,0.338302,0.06324,0.930905,1.340592,0.132597,0.088087,0.015147,-0.007409,-0.036512,0.999191,1.739605,-0.076634,0.036998,0.010422,0.008117,-0.064153,-0.997853,1.568632,0.015745,0.958531,walk
1191,4.9625,-0.123801,0.343011,0.062874,0.929012,1.342803,0.13296,0.08953,0.014914,-0.007321,-0.036519,0.999195,1.739628,-0.076636,0.036982,0.010788,0.008214,-0.064348,-0.997835,1.570694,0.015068,0.958553,walk
1192,4.966667,-0.123272,0.347725,0.061127,0.927445,1.345033,0.133406,0.090924,0.014743,-0.007284,-0.036522,0.999198,1.739649,-0.076635,0.036969,0.010723,0.008407,-0.064487,-0.997826,1.5727,0.014448,0.958678,walk
1193,4.970833,-0.123033,0.352123,0.058868,0.925963,1.347401,0.133742,0.092293,0.01454,-0.00714,-0.0366,0.999199,1.739667,-0.076633,0.036937,0.010795,0.008494,-0.064359,-0.997832,1.574665,0.013817,0.958718,walk
1194,4.975,-0.120787,0.355222,0.055093,0.925307,1.349892,0.134125,0.093881,0.014412,-0.007051,-0.036681,0.999198,1.739677,-0.076632,0.036911,0.01099,0.008415,-0.064433,-0.997826,1.576635,0.01324,0.958768,walk
1195,4.979167,-0.120831,0.357778,0.052475,0.924468,1.352501,0.13443,0.095449,0.01439,-0.007011,-0.036713,0.999198,1.739684,-0.076631,0.036897,0.010723,0.008414,-0.064753,-0.997808,1.578611,0.012683,0.958859,walk
1196,4.983333,-0.118146,0.360464,0.0496,0.92393,1.355143,0.134458,0.096797,0.014249,-0.00688,-0.036703,0.999201,1.739697,-0.07663,0.036875,0.010518,0.008493,-0.064779,-0.997808,1.580601,0.012084,0.958996,walk
1197,4.9875,-0.118264,0.362388,0.048843,0.923203,1.358,0.134956,0.098023,0.014266,-0.006866,-0.036717,0.9992,1.739708,-0.076641,0.036873,0.010789,0.008518,-0.064946,-0.997794,1.582546,0.011526,0.959053,walk
1198,4.991667,-0.117264,0.363051,0.049513,0.923034,1.361009,0.135585,0.099034,0.014188,-0.006775,-0.03675,0.999201,1.73972,-0.076649,0.036852,0.010579,0.008691,-0.064907,-0.997797,1.584515,0.01104,0.95917,walk
1199,4.995833,-0.115661,0.363347,0.050519,0.923065,1.364058,0.136322,0.100023,0.014123,-0.006776,-0.03677,0.999201,1.739727,-0.076644,0.036842,0.010466,0.008625,-0.064933,-0.997797,1.586392,0.010552,0.959247,walk
1200,5.0,-0.113949,0.362475,0.051746,0.923553,1.367325,0.137319,0.101075,0.014027,-0.006687,-0.036803,0.999202,1.739728,-0.076637,0.036815,0.010312,0.008921,-0.064779,-0.997806,1.588279,0.010047,0.959319,walk
1201,5.004167,-0.114161,0.360763,0.054895,0.924015,1.370804,0.138459,0.101976,0.013976,-0.006627,-0.03683,0.999202,1.739735,-0.076643,0.036805,0.010009,0.009036,-0.064735,-0.997811,1.590139,0.009541,0.959509,walk
1202,5.008333,-0.111535,0.358095,0.057598,0.925208,1.374557,0.139806,0.102782,0.013849,-0.006417,-0.036859,0.999204,1.739744,-0.076641,0.036782,0.010072,0.009075,-0.064793,-0.997807,1.592049,0.009098,0.959583,walk
1203,5.0125,-0.110127,0.355257,0.061067,0.926248,1.378429,0.141177,0.103443,0.013711,-0.006406,-0.036833,0.999207,1.739751,-0.076636,0.036785,0.009575,0.009194,-0.064702,-0.997816,1.593906,0.008659,0.959726,walk
1204,5.016667,-0.109015,0.351529,0.064863,0.927543,1.382509,0.142772,0.104136,0.01359,-0.006377,-0.036812,0.99921,1.739757,-0.076639,0.036783,0.009652,0.009023,-0.064559,-0.997826,1.595762,0.008232,0.959783,walk
1205,5.020833,-0.106509,0.346929,0.068626,0.929294,1.386772,0.144399,0.1047,0.013723,-0.006409,-0.036907,0.999204,1.73976,-0.076638,0.036787,0.008984,0.009473,-0.064612,-0.997825,1.59768,0.007778,0.959986,walk
1206,5.025,-0.103041,0.343601,0.070531,0.930777,1.39113,0.145921,0.104976,0.013754,-0.006453,-0.036972,0.999201,1.739769,-0.07663,0.036797,0.008874,0.009382,-0.064361,-0.997843,1.599414,0.007457,0.96006,walk
1207,5.029167,-0.099787,0.339406,0.072789,0.932496,1.395521,0.14752,0.105193,0.013395,-0.006359,-0.036942,0.999207,1.739764,-0.076631,0.036772,0.008626,0.009445,-0.064084,-0.997863,1.601199,0.007031,0.960209,walk
1208,5.033333,-0.097567,0.333114,0.076471,0.934702,1.400291,0.149348,0.10542,0.013096,-0.006244,-0.037071,0.999207,1.739775,-0.07661,0.036739,0.008146,0.009539,-0.063887,-0.997878,1.602964,0.006636,0.960375,walk
1209,5.0375,-0.092991,0.327768,0.078078,0.936923,1.404947,0.151022,0.105512,0.013099,-0.006186,-0.037228,0.999202,1.739789,-0.076582,0.036733,0.007822,0.00953,-0.063776,-0.997888,1.604722,0.006318,0.96054,walk
1210,5.041667,-0.088782,0.32237,0.079419,0.939089,1.409514,0.152694,0.105499,0.013266,-0.006183,-0.037467,0.999191,1.739804,-0.076572,0.03674,0.007281,0.009738,-0.063532,-0.997906,1.606501,0.005961,0.960756,walk
1211,5.045833,-0.084904,0.316536,0.079895,0.941389,1.414394,0.15419,0.105408,0.0131,-0.005986,-0.037566,0.99919,1.739809,-0.076562,0.036743,0.00674,0.009489,-0.063477,-0.997915,1.608227,0.00562,0.960887,walk
1212,5.05,-0.080566,0.311731,0.081646,0.943221,1.419156,0.15622,0.104965,0.01296,-0.006042,-0.037342,0.9992,1.739795,-0.076603,0.036731,0.006132,0.009756,-0.062937,-0.997951,1.609879,0.005322,0.961072,walk
1213,5.054167,-0.079569,0.302005,0.086004,0.946079,1.424484,0.158243,0.105009,0.012985,-0.006073,-0.037361,0.999199,1.739793,-0.076624,0.036744,0.005894,0.009804,-0.062778,-0.997962,1.611556,0.005043,0.96129,walk
1214,5.058333,-0.075896,0.295478,0.086569,0.948387,1.42973,0.159941,0.104452,0.013037,-0.006105,-0.037407,0.999196,1.739792,-0.076621,0.036742,0.005062,0.009723,-0.06242,-0.99799,1.613205,0.004732,0.961482,walk
1215,5.0625,-0.072834,0.288991,0.08729,0.950558,1.435202,0.161715,0.10381,0.013024,-0.006006,-0.03755,0.999192,1.739811,-0.0766,0.036732,0.004743,0.00955,-0.062295,-0.998001,1.614891,0.004489,0.961695,walk
1216,5.066667,-0.070103,0.282365,0.088321,0.952657,1.440759,0.163539,0.102929,0.012783,-0.005943,-0.037598,0.999194,1.739805,-0.07661,0.036717,0.004087,0.009702,-0.061746,-0.998036,1.616495,0.00419,0.961948,walk
1217,5.070833,-0.069136,0.276371,0.093565,0.953984,1.447412,0.166222,0.101393,0.012769,-0.005721,-0.037549,0.999197,1.7398,-0.076617,0.036722,0.003411,0.009599,-0.061763,-0.998039,1.618163,0.003989,0.962187,walk
1218,5.075,-0.06486,0.270022,0.093452,0.956111,1.452991,0.167834,0.100254,0.012728,-0.005238,-0.037547,0.9992,1.739804,-0.076615,0.036705,0.003059,0.009604,-0.061307,-0.998068,1.619771,0.003728,0.962394,walk
1219,5.079167,-0.064715,0.262073,0.094193,0.958257,1.45881,0.16984,0.099415,0.012587,-0.005514,-0.037759,0.999192,1.739816,-0.076608,0.03669,0.002515,0.009252,-0.061032,-0.99809,1.62131,0.003555,0.962603,walk
1220,5.083333,-0.061525,0.254759,0.093968,0.96046,1.464761,0.172158,0.098648,0.013337,-0.005672,-0.037861,0.999178,1.739847,-0.076552,0.036735,0.0016,0.008948,-0.060899,-0.998103,1.622767,0.003307,0.962884,walk
1221,5.0875,-0.058591,0.24758,0.093332,0.96258,1.470707,0.173955,0.097403,0.0144,-0.005979,-0.037926,0.999159,1.739857,-0.076515,0.036793,0.001252,0.00896,-0.06056,-0.998124,1.624304,0.003142,0.963088,walk
1222,5.091667,-0.0565,0.241112,0.091667,0.964505,1.476611,0.175533,0.096034,0.014432,-0.005844,-0.038074,0.999154,1.739858,-0.07655,0.036809,0.000611,0.0089,-0.06027,-0.998142,1.625792,0.003002,0.963305,walk
1223,5.095833,-0.054274,0.23451,0.089841,0.966431,1.482643,0.177082,0.094547,0.01389,-0.005595,-0.038148,0.99916,1.739869,-0.076563,0.036773,0.000393,0.008635,-0.059869,-0.998169,1.627292,0.002878,0.963477,walk
1224,5.1,-0.045628,0.229391,0.0871,0.968355,1.488571,0.17899,0.092653,0.013667,-0.005408,-0.038237,0.999161,1.739881,-0.076559,0.036755,-0.000344,0.008217,-0.059537,-0.998192,1.628816,0.002748,0.963716,walk
1225,5.104167,-0.042832,0.22268,0.083937,0.970326,1.494531,0.180559,0.091234,0.013558,-0.005186,-0.038278,0.999162,1.739895,-0.076535,0.036732,-0.000299,0.008123,-0.058922,-0.99823,1.630228,0.002621,0.963897,walk
1226,5.108333,-0.040896,0.215438,0.081625,0.97224,1.500811,0.182182,0.089701,0.013403,-0.005017,-0.038483,0.999157,1.739902,-0.07654,0.036718,-0.000728,0.00798,-0.058581,-0.998251,1.631668,0.002601,0.964042,walk
1227,5.1125,-0.038857,0.208663,0.079178,0.974003,1.507191,0.1838,0.088084,0.013235,-0.004915,-0.038609,0.999155,1.739917,-0.076539,0.036713,-0.001324,0.00765,-0.058102,-0.998281,1.63311,0.002502,0.964255,walk
1228,5.116667,-0.0365,0.201364,0.076543,0.975839,1.513714,0.1854,0.086428,0.013108,-0.004794,-0.038738,0.999152,1.739926,-0.076528,0.036684,-0.001589,0.00719,-0.057637,-0.99831,1.634529,0.002411,0.964429,walk
1229,5.120833,-0.036508,0.193607,0.073476,0.977643,1.520163,0.186863,0.084934,0.012898,-0.004662,-0.038884,0.99915,1.739945,-0.076517,0.036679,-0.001915,0.006508,-0.057205,-0.998339,1.635909,0.002378,0.964553,walk
1230,5.125,-0.036354,0.185465,0.070266,0.979461,1.526616,0.188279,0.083382,0.012626,-0.004486,-0.039004,0.999149,1.73996,-0.076512,0.036663,-0.002318,0.00615,-0.05662,-0.998374,1.637296,0.00234,0.964675,walk
1231,5.129167,-0.036278,0.17746,0.067263,0.981156,1.5333,0.189779,0.081763,0.012463,-0.004218,-0.039021,0.999152,1.739972,-0.076527,0.036662,-0.002555,0.005867,-0.056032,-0.998408,1.638666,0.002308,0.964796,walk
1232,5.133333,-0.036586,0.169677,0.064376,0.982714,1.540135,0.191252,0.080169,0.012231,-0.004206,-0.03911,0.999151,1.739977,-0.076527,0.036638,-0.002741,0.005198,-0.055483,-0.998442,1.640046,0.002303,0.96491,walk
1233,5.1375,-0.036393,0.161144,0.061698,0.984328,1.546993,0.192675,0.078463,0.011864,-0.004092,-0.039274,0.99915,1.739991,-0.07651,0.036611,-0.003272,0.004723,-0.054949,-0.998473,1.64142,0.0023,0.965012,walk
1234,5.141667,-0.035556,0.153887,0.058081,0.985739,1.553894,0.194122,0.076862,0.011778,-0.003995,-0.039429,0.999145,1.740003,-0.076498,0.036598,-0.003659,0.004319,-0.054456,-0.9985,1.642728,0.002333,0.96511,walk
1235,5.145833,-0.036482,0.144718,0.055411,0.987247,1.560992,0.195471,0.075285,0.011489,-0.003796,-0.039531,0.999145,1.740012,-0.076499,0.036576,-0.003659,0.003557,-0.053897,-0.998533,1.644079,0.002283,0.965129,walk
1236,5.15,-0.034008,0.136526,0.051838,0.988695,1.567914,0.196788,0.073523,0.011549,-0.003704,-0.039682,0.999139,1.740027,-0.076496,0.036569,-0.003855,0.003214,-0.05342,-0.99856,1.645464,0.002329,0.96523,walk
1237,5.154167,-0.032749,0.128643,0.048077,0.989983,1.574964,0.19814,0.071966,0.011176,-0.003648,-0.039788,0.999139,1.740026,-0.076474,0.036548,-0.004045,0.002691,-0.052606,-0.998604,1.64675,0.002353,0.965286,walk
1238,5.158333,-0.031362,0.121048,0.044319,0.991161,1.582071,0.199427,0.070463,0.011066,-0.003752,-0.039916,0.999135,1.740058,-0.076461,0.036522,-0.004047,0.002268,-0.051966,-0.998638,1.648059,0.002409,0.965321,walk
1239,5.1625,-0.030378,0.113177,0.04043,0.992287,1.589186,0.200665,0.069003,0.009899,-0.003671,-0.040082,0.999141,1.740072,-0.076492,0.036394,-0.003976,0.002161,-0.051152,-0.998681,1.649489,0.002576,0.96534,walk
1240,5.166667,-0.031177,0.104577,0.037453,0.993322,1.59639,0.201753,0.06766,0.008939,-0.003103,-0.040145,0.999149,1.740037,-0.076529,0.036374,-0.003885,0.001641,-0.050501,-0.998715,1.650809,0.002695,0.965343,walk
1241,5.170833,-0.029825,0.096447,0.033865,0.994315,1.603476,0.20289,0.066278,0.009203,-0.003148,-0.040288,0.999141,1.740064,-0.076467,0.03639,-0.004196,0.000993,-0.049774,-0.998751,1.652097,0.002706,0.965333,walk
1242,5.175,-0.029407,0.088221,0.030781,0.995191,1.61067,0.203941,0.064962,0.009149,-0.003048,-0.040382,0.999138,1.740078,-0.076451,0.036382,-0.00422,0.000797,-0.049091,-0.998785,1.653446,0.002791,0.965414,walk
1243,5.179167,-0.026148,0.080648,0.026874,0.996037,1.61762,0.205105,0.063542,0.008929,-0.002947,-0.040516,0.999135,1.740087,-0.076437,0.036366,-0.004338,0.000384,-0.048642,-0.998807,1.654756,0.00289,0.965458,walk
1244,5.183333,-0.025779,0.072672,0.023803,0.996738,1.624694,0.206111,0.062349,0.008738,-0.0028,-0.040654,0.999131,1.740092,-0.076428,0.03635,-0.004565,-7.5e-05,-0.047917,-0.998841,1.656066,0.002993,0.965438,walk
1245,5.1875,-0.024699,0.065337,0.020713,0.997342,1.631691,0.207173,0.061174,0.008525,-0.002668,-0.040776,0.999128,1.740099,-0.07642,0.036338,-0.004598,-0.000314,-0.047022,-0.998883,1.657368,0.003051,0.965452,walk
1246,5.191667,-0.024122,0.057648,0.017395,0.997894,1.638697,0.208077,0.060138,0.008411,-0.002575,-0.040919,0.999124,1.740103,-0.076406,0.03632,-0.004603,-0.000538,-0.046432,-0.998911,1.658616,0.003186,0.965477,stand
1247,5.195833,-0.02438,0.05001,0.013863,0.998355,1.645606,0.208889,0.059199,0.008134,-0.002446,-0.041146,0.999117,1.740103,-0.076415,0.036303,-0.004785,-0.000999,-0.045906,-0.998934,1.659836,0.003347,0.965452,stand
1248,5.2,-0.023167,0.043144,0.010496,0.998745,1.652434,0.209753,0.0582,0.007965,-0.002351,-0.041307,0.999112,1.740109,-0.076416,0.036295,-0.004736,-0.00103,-0.045431,-0.998956,1.661175,0.003505,0.965439,stand
1249,5.204167,-0.023169,0.036511,0.007697,0.999035,1.659212,0.210571,0.057274,0.007917,-0.002306,-0.041358,0.99911,1.740115,-0.076397,0.036286,-0.005067,-0.001107,-0.044492,-0.998996,1.662517,0.003586,0.965453,stand
1250,5.208333,-0.022483,0.030322,0.00463,0.999277,1.66584,0.211388,0.056476,0.007783,-0.002169,-0.041478,0.999107,1.740124,-0.076386,0.036273,-0.004781,-0.00128,-0.043993,-0.99902,1.663787,0.003741,0.965438,stand
1251,5.2125,-0.023522,0.02363,0.001854,0.999442,1.67246,0.212007,0.055822,0.007292,-0.001979,-0.041641,0.999104,1.740159,-0.076379,0.036257,-0.004926,-0.001322,-0.043148,-0.999056,1.665056,0.003921,0.965458,stand
1252,5.216667,-0.022933,0.017358,-0.001522,0.999585,1.678831,0.21265,0.055035,0.007011,-0.001721,-0.041873,0.999097,1.740171,-0.076374,0.036207,-0.004696,-0.001478,-0.042579,-0.999081,1.666333,0.004105,0.965379,stand
